Run,serotype,antigen_formula,target_acc,biosample_acc,asm_acc,scientific_name
,,,PDT000915599.1,SAMN13622216,GCA_016009985.1,Pseudomonas aeruginosa
SRR14935906,,,PDT001286213.1,SAMN19855078,GCA_022985475.1,Pseudomonas aeruginosa
,,,PDT002023129.1,SAMEA114325054,GCA_963436745.1,Pseudomonas aeruginosa
,,,PDT002027401.1,SAMEA114324873,GCA_963438825.1,Pseudomonas aeruginosa
DRR140429,,,PDT001211437.1,SAMD00116308,GCA_021594775.1,Pseudomonas aeruginosa
,,,PDT000045250.1,SAMN03105691,GCA_000792545.1,Pseudomonas aeruginosa
,,,PDT000915902.1,SAMN10436350,GCA_016093035.1,Pseudomonas aeruginosa
,,,PDT001849313.1,SAMN35786332,GCA_030709815.1,Pseudomonas aeruginosa
,,,PDT000686203.1,SAMN12250917,GCA_010608725.1,Pseudomonas aeruginosa
,,,PDT001682415.1,SAMN25231161,GCA_029604105.1,Pseudomonas aeruginosa
SRR18249742,,,PDT001683989.1,SAMN26350803,GCA_029637225.1,Pseudomonas aeruginosa
,,,PDT001682475.1,SAMN25231218,GCA_029605295.1,Pseudomonas aeruginosa
,,,PDT000686172.1,SAMN12250978,GCA_010607805.1,Pseudomonas aeruginosa
,,,PDT000411583.1,SAMN07424189,GCA_003834455.1,Pseudomonas aeruginosa E2
,,,PDT000429973.1,SAMN10478467,GCA_003975425.1,Pseudomonas aeruginosa
,,,PDT002146217.1,SAMN33819267,GCA_038439255.1,Pseudomonas aeruginosa
,,,PDT001352214.1,SAMN29162760,GCA_024126485.1,Pseudomonas aeruginosa
,,,PDT000483706.1,SAMEA5312850,GCA_900708645.1,Pseudomonas aeruginosa
SRR18568248,,,PDT001278692.3,SAMN27182071,GCA_022916535.3,Pseudomonas aeruginosa
,,,PDT000172874.1,SAMEA2357368,GCA_900145225.1,Pseudomonas aeruginosa
,,,PDT001395173.2,SAMN29442005,GCA_024714985.1,Pseudomonas aeruginosa
,,,PDT000995799.1,SAMN18437394,GCA_017653685.1,Pseudomonas aeruginosa
,,,PDT000904042.1,SAMN10436018,GCA_015736125.1,Pseudomonas aeruginosa
,,,PDT002249298.1,SAMN42284600,GCA_040658955.1,Pseudomonas aeruginosa
SRR18768635,,,PDT001344343.1,SAMN27565784,GCA_023944055.1,Pseudomonas aeruginosa
,,,PDT001413999.1,SAMN30618053,GCA_025130115.1,Pseudomonas aeruginosa
,,,PDT001360525.1,SAMN28950855,GCA_024262105.1,Pseudomonas aeruginosa
SRR13215077,,,PDT001210194.1,SAMN17024946,GCA_021597365.1,Pseudomonas aeruginosa
SRR14936169,,,PDT001286352.1,SAMN19855285,GCA_022987885.1,Pseudomonas aeruginosa
,,,PDT002085496.1,SAMN39593937,GCA_036762435.1,Pseudomonas aeruginosa
DRR039945,,,PDT000771272.1,SAMD00034938,GCA_021672875.1,Pseudomonas aeruginosa
,,,PDT000904117.1,SAMN10435943,GCA_015737585.1,Pseudomonas aeruginosa
SRR13215027,,,PDT001210144.1,SAMN17025013,GCA_021598505.1,Pseudomonas aeruginosa
,,,PDT002065528.1,SAMN38657695,GCA_036224485.1,Pseudomonas aeruginosa
SRR8737426,,,PDT001346506.1,SAMN11110543,GCA_023916625.1,Pseudomonas aeruginosa
SRR24161632,,,PDT001689335.3,SAMN34171716,GCA_029748935.3,Pseudomonas aeruginosa
,,,PDT001792740.1,SAMN34393124,GCA_030366515.1,Pseudomonas aeruginosa
SRR17226063,,,PDT001345856.1,SAMN24018274,GCA_023923985.1,Pseudomonas aeruginosa
SRR12286740,,,PDT000866390.1,SAMN15599211,GCA_021667695.1,Pseudomonas aeruginosa
,,,PDT000903896.1,SAMN13622149,GCA_015733215.1,Pseudomonas aeruginosa
,,,PDT002027416.1,SAMEA114324901,GCA_963452005.1,Pseudomonas aeruginosa
,,,PDT001792764.1,SAMN34393094,GCA_030367035.1,Pseudomonas aeruginosa
,,,PDT001991823.1,SAMN37042054,GCA_033797765.1,Pseudomonas aeruginosa
,,,PDT001122708.1,SAMN19950565,GCA_019857605.1,Pseudomonas aeruginosa
SRR11467977,,,PDT000753368.1,SAMN14523670,GCA_021700375.1,Pseudomonas aeruginosa
,,,PDT000026514.1,SAMN02584697,GCA_000629105.1,Pseudomonas aeruginosa BWH031
,,,PDT001413727.1,SAMN30617797,GCA_025122775.1,Pseudomonas aeruginosa
SRR26897735,,,PDT001993737.1,SAMN38343082,GCA_033894265.1,Pseudomonas aeruginosa
SRR17226363,,,PDT001346156.1,SAMN24018500,GCA_023920385.1,Pseudomonas aeruginosa
SRR8737470,,,PDT001346538.1,SAMN11110513,GCA_023918345.1,Pseudomonas aeruginosa
,,,PDT001085958.1,SAMN19947791,GCA_019166225.1,Pseudomonas aeruginosa
SRR26803398,,,PDT001981996.1,SAMN38223579,GCA_033586695.1,Pseudomonas aeruginosa
SRR11467990,,,PDT000753381.1,SAMN14523658,GCA_021700195.1,Pseudomonas aeruginosa
SRR17563011,,,PDT001221209.1,SAMN24849562,GCA_021591025.1,Pseudomonas aeruginosa
,,,PDT001163753.1,SAMN22048381,GCA_020639835.1,Pseudomonas aeruginosa
,,,PDT001611768.1,SAMN32164076,GCA_028569785.1,Pseudomonas aeruginosa
,,,PDT000595644.1,SAMEA5693868,GCA_902204015.1,Pseudomonas aeruginosa
DRR514143,,,PDT002042631.1,SAMD00658310,GCA_034817685.1,Pseudomonas aeruginosa
,,,PDT000595645.1,SAMEA5693869,GCA_902204025.1,Pseudomonas aeruginosa
,,,PDT002069435.1,SAMN36031764,GCA_036315045.1,Pseudomonas aeruginosa
SRR19537838,,,PDT001363435.1,SAMN28859611,GCA_024352245.1,Pseudomonas aeruginosa
,,,PDT002014300.1,SAMN38380552,GCA_034046515.1,Pseudomonas aeruginosa
,,,PDT002027354.1,SAMEA114324794,GCA_963429055.1,Pseudomonas aeruginosa
SRR4097522,,,PDT001363755.1,SAMN04914377,GCA_024352065.1,Pseudomonas aeruginosa
,,,PDT000903935.1,SAMN10436125,GCA_015733985.1,Pseudomonas aeruginosa
SRR26898343,,,PDT001994345.1,SAMN38343096,GCA_033886785.1,Pseudomonas aeruginosa
,,,PDT000906848.1,SAMN10436332,GCA_015764165.1,Pseudomonas aeruginosa
,,,PDT002021473.1,SAMEA114325892,GCA_963452525.1,Pseudomonas aeruginosa
,,,PDT002081200.1,SAMN36903137,GCA_036599005.1,Pseudomonas aeruginosa
SRR18768023,,,PDT001343731.1,SAMN27566342,GCA_023962235.1,Pseudomonas aeruginosa
,,,PDT000276861.1,SAMN08193713,GCA_002861065.1,Pseudomonas aeruginosa
,,,PDT000610926.1,SAMEA4521281,GCA_900106155.1,Pseudomonas aeruginosa
,,,PDT000906874.1,SAMN10436305,GCA_015764705.1,Pseudomonas aeruginosa
,,,PDT001897970.1,SAMN34576163,GCA_031848875.1,Pseudomonas aeruginosa
,,,PDT000478090.1,SAMN10743806,GCA_004349905.1,Pseudomonas aeruginosa
SRR22992296,,,PDT001564731.1,SAMN32605203,GCA_027877105.1,Pseudomonas aeruginosa
,,,PDT000352621.1,SAMN08391251,GCA_003325585.1,Pseudomonas aeruginosa
,,,PDT002022896.1,SAMEA114324099,GCA_963440625.1,Pseudomonas aeruginosa
ERR11410796,,,PDT001902674.1,SAMEA113412964,GCA_032033235.1,Pseudomonas aeruginosa
SRR15098337,,,PDT001087666.1,SAMN20032785,GCA_021656175.1,Pseudomonas aeruginosa
SRR15098458,,,PDT001087787.1,SAMN20032859,GCA_021651255.1,Pseudomonas aeruginosa
SRR17868911,,,PDT001340010.1,SAMN25580710,GCA_023994095.1,Pseudomonas aeruginosa
,,,PDT000045268.1,SAMN03105709,GCA_000792895.1,Pseudomonas aeruginosa
SRR13435716,,,PDT001222126.1,SAMN17311387,GCA_021586075.1,Pseudomonas aeruginosa
,,,PDT000751125.1,SAMN14970734,GCA_013178705.1,Pseudomonas aeruginosa
,,,PDT001608820.1,SAMEA112344652,GCA_949056195.1,Pseudomonas aeruginosa
SRR16492510,,,PDT001157462.5,SAMN22404395,GCA_021645145.3,Pseudomonas aeruginosa
,,,PDT000749073.1,SAMN14970717,GCA_013176945.1,Pseudomonas aeruginosa
,,,PDT000904199.1,SAMN10435860,GCA_015739245.1,Pseudomonas aeruginosa
SRR13435701,,,PDT001222111.1,SAMN17311401,GCA_021586375.1,Pseudomonas aeruginosa
,,,PDT002075480.1,SAMN32745670,GCA_036529995.1,Pseudomonas aeruginosa
,,,PDT002331254.1,SAMN35791066,GCA_041355535.1,Pseudomonas aeruginosa
,,,PDT001612802.1,SAMN32292816,GCA_028595945.1,Pseudomonas aeruginosa
,,,PDT000411888.1,SAMN07423888,GCA_003841525.1,Pseudomonas aeruginosa
,,,PDT001465156.1,SAMN31034225,GCA_025791525.1,Pseudomonas aeruginosa
,,,PDT000172787.1,SAMEA2357269,GCA_900144455.1,Pseudomonas aeruginosa
ERR10431652,,,PDT001492970.1,SAMEA111505484,GCA_026359015.1,Pseudomonas aeruginosa
,,,PDT000790054.1,SAMN15489098,GCA_013421235.1,Pseudomonas aeruginosa
,,,PDT002022386.1,SAMEA114323331,GCA_963428655.1,Pseudomonas aeruginosa
,,,PDT001197990.1,SAMN20752053,GCA_021061485.1,Pseudomonas aeruginosa
,,,PDT001086057.1,SAMN19947754,GCA_019168205.1,Pseudomonas aeruginosa
SRR17944026,,,PDT001245362.3,SAMN25755476,GCA_022102375.3,Pseudomonas aeruginosa
,,,PDT002208539.1,SAMN39864886,GCA_040187505.1,Pseudomonas aeruginosa
SRR19537840,,,PDT001363436.1,SAMN28859627,GCA_024351685.1,Pseudomonas aeruginosa
ERR10011755,,,PDT001505186.1,SAMEA110424572,GCA_026534255.1,Pseudomonas aeruginosa
,,,PDT001465237.1,SAMN31034184,GCA_025799675.1,Pseudomonas aeruginosa
,,,PDT002155863.1,SAMN41088415,GCA_039414115.1,Pseudomonas aeruginosa
SRR8737458,,,PDT001346527.1,SAMN11110477,GCA_023923095.1,Pseudomonas aeruginosa
SRR8737345,,,PDT001346435.1,SAMN11110511,GCA_023935505.1,Pseudomonas aeruginosa
SRR26921279,,,PDT001997856.1,SAMN38370866,GCA_033922925.1,Pseudomonas aeruginosa
SRR11725268,,,PDT000733241.1,SAMN14792117,GCA_021705775.1,Pseudomonas aeruginosa
,,,PDT001958437.1,SAMN11339381,GCA_033090075.1,Pseudomonas aeruginosa
,,,PDT002155856.1,SAMN41088422,GCA_039413955.1,Pseudomonas aeruginosa
,,,PDT001413324.1,SAMN30618242,GCA_025107525.1,Pseudomonas aeruginosa
,,,PDT000923453.1,SAMN16982581,GCA_016342085.1,Pseudomonas aeruginosa
SRR18768531,,,PDT001344239.1,SAMN27565716,GCA_023947055.1,Pseudomonas aeruginosa
,,,PDT000391969.1,SAMN09478072,GCA_003630815.1,Pseudomonas aeruginosa
SRR17226152,,,PDT001345945.1,SAMN24018669,GCA_023935865.1,Pseudomonas aeruginosa
SRR18768641,,,PDT001344349.1,SAMN27565779,GCA_023943975.1,Pseudomonas aeruginosa
,,,PDT001414100.1,SAMN30618101,GCA_025132555.1,Pseudomonas aeruginosa
,,,PDT001608845.1,SAMEA112344679,GCA_949062625.1,Pseudomonas aeruginosa
,,,PDT000068259.1,SAMN03566343,GCA_001037145.1,Pseudomonas aeruginosa
,,,PDT000904198.1,SAMN10435859,GCA_015739235.1,Pseudomonas aeruginosa
,,,PDT000801647.1,SAMN15595441,GCA_013913125.1,Pseudomonas aeruginosa
SRR28782142,,,PDT002144912.1,SAMN41061961,GCA_038441285.1,Pseudomonas aeruginosa
,,,PDT001792702.1,SAMN34393166,GCA_030365715.1,Pseudomonas aeruginosa
SRR9842223,,,PDT001668207.1,SAMN12369821,GCA_029399055.1,Pseudomonas aeruginosa
SRR13414637,,,PDT001222041.1,SAMN17290584,GCA_021587805.1,Pseudomonas aeruginosa
SRR13414667,,,PDT001222071.1,SAMN17290550,GCA_021587185.1,Pseudomonas aeruginosa
,,,PDT002028935.1,SAMEA114325860,GCA_963447985.1,Pseudomonas aeruginosa
SRR18249652,,,PDT001683899.1,SAMN26350758,GCA_029639325.1,Pseudomonas aeruginosa
ERR10011516,,,PDT001505165.1,SAMEA110424550,GCA_026532395.1,Pseudomonas aeruginosa
,,,PDT001327191.2,SAMN28206138,GCA_023699685.1,Pseudomonas aeruginosa
,,,PDT000972547.1,SAMN17864762,GCA_016923365.1,Pseudomonas aeruginosa
,,,PDT002069578.1,SAMN36031609,GCA_036320325.1,Pseudomonas aeruginosa
,,,PDT002023717.1,SAMEA114324166,GCA_963427475.1,Pseudomonas aeruginosa
,,,PDT001682480.1,SAMN25231224,GCA_029605405.1,Pseudomonas aeruginosa
SRR18768383,,,PDT001344091.1,SAMN27566034,GCA_023950135.1,Pseudomonas aeruginosa
,,,PDT001615191.1,SAMN19313523,GCA_028607185.1,Pseudomonas aeruginosa
,,,PDT000915786.1,SAMN12220573,GCA_016090085.1,Pseudomonas aeruginosa
,,,PDT002021480.1,SAMEA114325911,GCA_963453715.1,Pseudomonas aeruginosa
,,,PDT001958470.1,SAMN11339350,GCA_033090735.1,Pseudomonas aeruginosa
,,,PDT000319065.1,SAMEA4646267,GCA_900406845.1,Pseudomonas aeruginosa
SRR25449496,,,PDT001831925.2,SAMN36730846,GCA_032320995.2,Pseudomonas aeruginosa
SRR17868925,,,PDT001340024.1,SAMN25580724,GCA_023993355.1,Pseudomonas aeruginosa
,,,PDT002146240.1,SAMN33819240,GCA_038439755.1,Pseudomonas aeruginosa
,,,PDT001292695.1,SAMN24579861,GCA_023066865.1,Pseudomonas aeruginosa
,,,PDT001413971.1,SAMN30618171,GCA_025129545.1,Pseudomonas aeruginosa
,,,PDT002235106.1,SAMN40950955,GCA_040407875.1,Pseudomonas aeruginosa
,,,PDT002066858.1,SAMN32413496,GCA_036237075.1,Pseudomonas aeruginosa
,,,PDT001898068.1,SAMN34576065,GCA_031850835.1,Pseudomonas aeruginosa
,,,PDT001684336.1,SAMN33993894,GCA_029623785.1,Pseudomonas aeruginosa
,,,PDT001120309.1,SAMN14889918,GCA_019800105.1,Pseudomonas aeruginosa
,,,PDT001991748.1,SAMN36289236,GCA_033795905.1,Pseudomonas aeruginosa
ERR4777881,,,PDT001388384.1,SAMEA7296373,GCA_025002865.1,Pseudomonas aeruginosa
DRR514481,,,PDT002042969.1,SAMD00658648,GCA_034810805.1,Pseudomonas aeruginosa
,,,PDT001792759.1,SAMN34393102,GCA_030366935.1,Pseudomonas aeruginosa
,,,PDT002027610.1,SAMEA114325434,GCA_963451385.1,Pseudomonas aeruginosa
,,,PDT000595542.1,SAMEA5693759,GCA_902202845.1,Pseudomonas aeruginosa
,,,PDT001275026.1,SAMN26725760,GCA_022678455.1,Pseudomonas aeruginosa
ERR1891312,,,PDT000443877.1,SAMEA4547845,GCA_021709055.1,Pseudomonas aeruginosa
,,,PDT001422803.1,SAMN24547516,GCA_025235305.1,Pseudomonas aeruginosa
SRR20715924,,,PDT001374679.3,SAMN30058033,GCA_024571935.3,Pseudomonas aeruginosa
,,,PDT000391907.1,SAMN09478135,GCA_003629555.1,Pseudomonas aeruginosa
SRR26897798,,,PDT001993798.1,SAMN38342852,GCA_033893125.1,Pseudomonas aeruginosa
,,,PDT000173011.1,SAMEA2357506,GCA_900146415.1,Pseudomonas aeruginosa
,,,PDT002266632.1,SAMN41051738,GCA_040884685.1,Pseudomonas aeruginosa
,,,PDT002026993.1,SAMEA114325037,GCA_963452425.1,Pseudomonas aeruginosa
,,,PDT002023719.1,SAMEA114324172,GCA_963427555.1,Pseudomonas aeruginosa
SRR22387054,,,PDT001505473.1,SAMN31844990,GCA_026551555.1,Pseudomonas aeruginosa
,,,PDT001197972.1,SAMN20752070,GCA_021060985.1,Pseudomonas aeruginosa
,,,PDT000971474.1,SAMN17844875,GCA_016919425.1,Pseudomonas aeruginosa
SRR17868884,,,PDT001339983.1,SAMN25580715,GCA_023900775.1,Pseudomonas aeruginosa
ERR2322163,,,PDT001388805.1,SAMEA104600587,GCA_025001645.1,Pseudomonas aeruginosa AF9A
ERR11409771,,,PDT001902652.1,SAMEA113412942,GCA_032033355.1,Pseudomonas aeruginosa
,,,PDT002027669.1,SAMEA114325539,GCA_963454445.1,Pseudomonas aeruginosa
,,,PDT000045335.1,SAMN03105535,GCA_000794245.1,Pseudomonas aeruginosa
,,,PDT001134450.1,SAMN20856530,GCA_020036155.1,Pseudomonas aeruginosa
,,,PDT000106572.1,SAMN04436496,GCA_001554875.1,Pseudomonas aeruginosa
,,,PDT001055947.3,SAMN19287564,GCA_018598285.3,Pseudomonas aeruginosa
,,,PDT002022425.1,SAMEA114323423,GCA_963449555.1,Pseudomonas aeruginosa
,,,PDT000209135.1,SAMN06761119,GCA_002136285.1,Pseudomonas aeruginosa
,,,PDT001451100.1,SAMN30287920,GCA_025661415.1,Pseudomonas aeruginosa
,,,PDT000048521.1,SAMEA2733097,GCA_000824685.1,Pseudomonas aeruginosa
,,,PDT002108163.1,SAMEA115018977,GCA_963900995.1,Pseudomonas aeruginosa
SRR26898357,,,PDT001994359.1,SAMN38342997,GCA_033886505.1,Pseudomonas aeruginosa
,,,PDT002223346.2,SAMN34218466,GCA_040258805.1,Pseudomonas aeruginosa
SRR26897848,,,PDT001993847.1,SAMN38342721,GCA_033874835.1,Pseudomonas aeruginosa
SRR17226300,,,PDT001346093.1,SAMN24018471,GCA_023922305.1,Pseudomonas aeruginosa
SRR26132453,,,PDT001892590.2,SAMN37490865,GCA_031902345.2,Pseudomonas aeruginosa
,,,PDT000068153.1,SAMN03566370,GCA_001034985.1,Pseudomonas aeruginosa
,,,PDT002027313.1,SAMEA114324734,GCA_963444965.1,Pseudomonas aeruginosa
SRR9866195,,,PDT001211876.1,SAMN12125830,GCA_021591885.1,Pseudomonas aeruginosa
ERR10008975,,,PDT001505112.1,SAMEA110424634,GCA_026534895.1,Pseudomonas aeruginosa
ERR3184631,,,PDT000768287.1,SAMEA5384730,GCA_021678555.1,Pseudomonas aeruginosa
,,,PDT001451103.1,SAMN30287919,GCA_025661475.1,Pseudomonas aeruginosa
,,,PDT001774780.1,SAMN34566734,GCA_030248835.1,Pseudomonas aeruginosa
,,,PDT001849331.1,SAMN36402212,GCA_030711795.1,Pseudomonas aeruginosa
,,,PDT000915857.1,SAMN11285162,GCA_016091495.1,Pseudomonas aeruginosa
,,,PDT000048484.1,SAMEA2732148,GCA_000823945.1,Pseudomonas aeruginosa
ERR8050675,,,PDT001375252.1,SAMEA12339143,GCA_024510925.1,Pseudomonas aeruginosa
,,,PDT001285191.1,SAMN14078799,GCA_022870025.1,Pseudomonas aeruginosa
SRR18768520,,,PDT001344228.1,SAMN27565726,GCA_023947315.1,Pseudomonas aeruginosa
,,,PDT002249305.1,SAMN42284589,GCA_040659095.1,Pseudomonas aeruginosa
,,,PDT002146198.1,SAMN33819284,GCA_038438865.1,Pseudomonas aeruginosa
SRR18768233,,,PDT001343941.1,SAMN27565884,GCA_023955745.1,Pseudomonas aeruginosa
SRR12903895,,,PDT000868680.3,SAMN16552495,GCA_021666955.3,Pseudomonas aeruginosa
SRR15523622,,,PDT001342240.1,SAMN20514478,GCA_023904715.1,Pseudomonas aeruginosa
,,,PDT000903875.1,SAMN10436178,GCA_015732785.1,Pseudomonas aeruginosa
,,,PDT000045418.1,SAMN03105495,GCA_000795905.1,Pseudomonas aeruginosa
SRR25569095,,,PDT001844772.2,SAMN36888272,GCA_031840525.2,Pseudomonas aeruginosa
SRR17009678,,,PDT001342769.1,SAMN23387449,GCA_023991315.1,Pseudomonas aeruginosa
,,,PDT002117595.1,SAMN40123779,GCA_037287585.1,Pseudomonas aeruginosa
SRR21053658,,,PDT001406437.1,SAMN30313624,GCA_024830575.1,Pseudomonas aeruginosa
,,,PDT002098917.1,SAMN39457682,GCA_037001385.1,Pseudomonas aeruginosa
,,,PDT001349752.1,SAMN26853036,GCA_023932965.1,Pseudomonas aeruginosa
SRR17226209,,,PDT001346002.1,SAMN24018574,GCA_023938185.1,Pseudomonas aeruginosa
,,,PDT002026912.1,SAMEA114324441,GCA_963429455.1,Pseudomonas aeruginosa
,,,PDT000990591.1,SAMN17860455,GCA_017582255.1,Pseudomonas aeruginosa
SRR21875455,,,PDT001450928.3,SAMN31249868,GCA_033283205.2,Pseudomonas aeruginosa
,,,PDT000392012.1,SAMN09478026,GCA_003631675.1,Pseudomonas aeruginosa
,,,PDT001682389.1,SAMN25231136,GCA_029603575.1,Pseudomonas aeruginosa
SRR22827328,,,PDT001687135.1,SAMN32329479,GCA_029687125.1,Pseudomonas aeruginosa
,,,PDT002299728.1,SAMN42422861,GCA_041063085.1,Pseudomonas aeruginosa
,,,PDT000411868.1,SAMN07423933,GCA_003840865.1,Pseudomonas aeruginosa
DRR101530,,,PDT000774822.1,SAMD00093792,GCA_021670255.1,Pseudomonas aeruginosa
,,,PDT001093801.1,SAMN19607861,GCA_019281935.1,Pseudomonas aeruginosa
,,,PDT000068145.1,SAMN03566357,GCA_001034835.1,Pseudomonas aeruginosa
SRR17226473,,,PDT001346266.1,SAMN24018358,GCA_023936825.1,Pseudomonas aeruginosa
SRR26897853,,,PDT001993852.1,SAMN38342630,GCA_033872325.1,Pseudomonas aeruginosa
SRR22801513,,,PDT001638974.1,SAMN32301021,GCA_028804205.1,Pseudomonas aeruginosa
,,,PDT002026938.1,SAMEA114324493,GCA_963452995.1,Pseudomonas aeruginosa
SRR19575695,,,PDT001684796.1,SAMN28904963,GCA_029627405.1,Pseudomonas aeruginosa
,,,PDT000366809.3,SAMN09831345,GCA_003411975.2,Pseudomonas aeruginosa
,,,PDT002146197.1,SAMN33819283,GCA_038438845.1,Pseudomonas aeruginosa
,,,PDT000388831.1,SAMN07514157,GCA_003611355.1,Pseudomonas aeruginosa
SRR21884636,,,PDT001471601.1,SAMN31263386,GCA_025922385.1,Pseudomonas aeruginosa
,,,PDT001114708.1,SAMN20692924,GCA_019711215.1,Pseudomonas aeruginosa
SRR18768161,,,PDT001343869.1,SAMN27566247,GCA_023958875.1,Pseudomonas aeruginosa
,,,PDT001963723.1,SAMN37360100,GCA_033140585.1,Pseudomonas aeruginosa
,,,PDT002266683.1,SAMN41051687,GCA_040885765.1,Pseudomonas aeruginosa
SRR17226154,,,PDT001345947.1,SAMN24018667,GCA_023923385.1,Pseudomonas aeruginosa
SRR26897714,,,PDT001993716.1,SAMN38342380,GCA_033894685.1,Pseudomonas aeruginosa
,,,PDT001991754.1,SAMN36289231,GCA_033796025.1,Pseudomonas aeruginosa
,,,PDT000482981.1,SAMN10478301,GCA_004371915.1,Pseudomonas aeruginosa
,,,PDT000686233.1,SAMN12251047,GCA_010612425.1,Pseudomonas aeruginosa
,,,PDT000795147.1,SAMN14160342,GCA_013435445.1,Pseudomonas aeruginosa
ERR382106,,,PDT000754228.1,SAMEA2175129,GCA_021684435.1,Pseudomonas aeruginosa
,,,PDT002023141.1,SAMEA114325091,GCA_963441955.1,Pseudomonas aeruginosa
,,,PDT002249327.1,SAMN42284564,GCA_040659535.1,Pseudomonas aeruginosa
ERR8050539,,,PDT001371331.1,SAMEA12339007,GCA_024482545.1,Pseudomonas aeruginosa
,,,PDT000526995.1,SAMEA3724097,GCA_901482535.1,Pseudomonas aeruginosa
,,,PDT001849360.1,SAMN36402177,GCA_030714875.1,Pseudomonas aeruginosa
SRR21053756,,,PDT001406535.1,SAMN30313481,GCA_024863925.1,Pseudomonas aeruginosa
SRR19561502,,,PDT001323997.1,SAMN28668540,GCA_023672185.1,Pseudomonas aeruginosa
,,,PDT002262793.1,SAMN42100980,GCA_040797285.1,Pseudomonas aeruginosa
SRR17226113,,,PDT001345906.1,SAMN24018273,GCA_023938525.1,Pseudomonas aeruginosa
,,,PDT002022358.1,SAMEA114323260,GCA_963447595.1,Pseudomonas aeruginosa
ERR4777823,,,PDT001388326.1,SAMEA7290797,GCA_025004105.1,Pseudomonas aeruginosa
DRR514290,,,PDT002042778.1,SAMD00658457,GCA_034814725.1,Pseudomonas aeruginosa
SRR12143668,,,PDT000781780.3,SAMN15438725,GCA_021669695.3,Pseudomonas aeruginosa
SRR27305615,,,PDT002036898.1,SAMN38982038,GCA_034576075.1,Pseudomonas aeruginosa
SRR23132834,,,PDT001582282.1,SAMN32801553,GCA_028060015.1,Pseudomonas aeruginosa
,,,PDT002239676.1,SAMN35326213,GCA_040493635.1,Pseudomonas aeruginosa
SRR9842259,,,PDT001668243.1,SAMN12369818,GCA_029398255.1,Pseudomonas aeruginosa
,,,PDT002110220.1,SAMN40282112,GCA_037104505.1,Pseudomonas aeruginosa
SRR6335278,,,PDT001348682.1,SAMN08045688,GCA_024072795.1,Pseudomonas aeruginosa
,,,PDT000482901.1,SAMN10478380,GCA_004370305.1,Pseudomonas aeruginosa
SRR26784138,,,PDT001984070.1,SAMN38199120,GCA_033655585.1,Pseudomonas aeruginosa
,,,PDT001894190.1,SAMN31839920,GCA_031825335.1,Pseudomonas aeruginosa
,,,PDT002021392.1,SAMEA114325651,GCA_963438295.1,Pseudomonas aeruginosa
SRR29151969,,,PDT002174572.1,SAMN41513659,GCA_039785895.1,Pseudomonas aeruginosa
,,,PDT001727386.1,SAMN31372498,GCA_029954955.1,Pseudomonas aeruginosa
SRR17226215,,,PDT001346008.1,SAMN24018569,GCA_023921845.1,Pseudomonas aeruginosa
SRR26920914,,,PDT001997532.1,SAMN38370831,GCA_033929305.1,Pseudomonas aeruginosa
,,,PDT002249338.1,SAMN42284557,GCA_040659935.1,Pseudomonas aeruginosa
,,,PDT001395419.2,SAMN29441814,GCA_024719995.1,Pseudomonas aeruginosa
SRR13131525,,,PDT001211673.1,SAMN16632699,GCA_021593285.1,Pseudomonas aeruginosa
SRR29068605,,,PDT002168365.1,SAMN41437657,GCA_039688315.1,Pseudomonas aeruginosa
,,,PDT000915887.1,SAMN10436368,GCA_016092735.1,Pseudomonas aeruginosa
,,,PDT002343491.1,SAMN33008169,GCA_041501545.1,Pseudomonas aeruginosa
,,,PDT002069476.1,SAMN36031722,GCA_036315865.1,Pseudomonas aeruginosa
,,,PDT002249242.1,SAMN42284664,GCA_040657835.1,Pseudomonas aeruginosa
,,,PDT001737602.1,SAMEA112945884,GCA_950100225.1,Pseudomonas aeruginosa
SRR11468002,,,PDT000753393.1,SAMN14523647,GCA_021699515.1,Pseudomonas aeruginosa
,,,PDT000522895.1,SAMEA5564691,GCA_901010245.1,Pseudomonas aeruginosa
SRR19575700,,,PDT001684801.1,SAMN28904923,GCA_029627345.1,Pseudomonas aeruginosa
,,,PDT000174799.1,SAMEA2357737,GCA_900148475.1,Pseudomonas aeruginosa
,,,PDT000595469.1,SAMEA5693680,GCA_902202095.1,Pseudomonas aeruginosa
SRR8737642,,,PDT001346670.1,SAMN11110632,GCA_023934865.1,Pseudomonas aeruginosa
SRR13131501,,,PDT001211649.1,SAMN16632721,GCA_021593725.1,Pseudomonas aeruginosa
SRR26897989,,,PDT001993966.1,SAMN38342326,GCA_033873215.1,Pseudomonas aeruginosa
SRR12143676,,,PDT000781779.3,SAMN15438719,GCA_021670295.3,Pseudomonas aeruginosa
,,,PDT000173130.1,SAMEA2357625,GCA_900147925.1,Pseudomonas aeruginosa
SRR17868888,,,PDT001339987.1,SAMN25580757,GCA_023903555.1,Pseudomonas aeruginosa
,,,PDT001809964.1,SAMN31178872,GCA_030410875.1,Pseudomonas aeruginosa
SRR26898337,,,PDT001994339.1,SAMN38343102,GCA_033886905.1,Pseudomonas aeruginosa
,,,PDT001413282.1,SAMN30618280,GCA_025105955.1,Pseudomonas aeruginosa
,,,PDT002223294.2,SAMN34218518,GCA_040257765.1,Pseudomonas aeruginosa
,,,PDT002333272.1,SAMN41455794,GCA_041399605.1,Pseudomonas aeruginosa
